img_name,silh_x1,silh_y1,silh_x2,silh_y2,faceimg_name,face_x1,face_y1,face_x2,face_y2
19_Couple_Couple_19_179.jpg,813,64,933,293,face1228.png,4,0,100,185
19_Couple_Couple_19_179.jpg,0,99,112,307,face1229.png,42,11,93,148
19_Couple_Couple_19_179.jpg,263,92,852,624,face1230.png,260,32,352,144
19_Couple_Couple_19_179.jpg,263,92,852,624,face1231.png,356,86,438,194
19_Couple_Couple_19_179.jpg,451,46,634,313,face1232.png,66,67,172,185
19_Couple_Couple_19_179.jpg,451,46,634,313,face1233.png,131,73,178,139
19_Couple_Couple_19_179.jpg,632,134,868,307,face1234.png,0,44,82,153
19_Couple_Couple_19_179.jpg,318,40,681,422,face1235.png,206,87,297,192
19_Couple_Couple_19_179.jpg,318,40,681,422,face1236.png,297,135,362,244
19_Couple_Couple_19_181.jpg,352,20,844,624,face1237.png,75,156,312,475
19_Couple_Couple_19_181.jpg,0,6,449,631,face1238.png,247,114,422,475
19_Couple_Couple_19_187.jpg,3,9,631,745,face1239.png,226,107,529,468
19_Couple_Couple_19_187.jpg,426,174,1012,757,face1240.png,178,142,482,487
19_Couple_Couple_19_187.jpg,426,174,1012,757,face1241.png,1,7,139,316
test_00002359.jpg,147,84,753,833,face1242.png,182,66,400,407
test_00002363.jpg,26,53,327,754,face1243.png,113,49,198,154
test_00002363.jpg,331,0,685,757,face1244.png,111,30,198,162
test_00002363.jpg,331,0,685,757,face1245.png,259,37,349,256
test_00002363.jpg,681,23,911,751,face1246.png,120,434,215,657
test_00002364.jpg,69,409,797,1129,face1247.png,124,114,522,653
test_00002368.jpg,16,156,417,574,face1248.png,106,54,275,282
test_00002368.jpg,16,156,417,574,face1249.png,292,239,400,372
test_00002368.jpg,461,259,759,597,face1250.png,81,84,246,279
test_00002368.jpg,270,321,516,595,face1251.png,37,75,174,210
test_00002368.jpg,48,248,636,592,face1252.png,75,0,253,183
test_00002368.jpg,48,248,636,592,face1253.png,262,147,394,294
test_00002368.jpg,48,248,636,592,face1254.png,487,94,585,297
test_00002373.jpg,126,13,797,731,face1255.png,313,85,490,302
test_00002373.jpg,337,2,796,519,face1256.png,102,94,290,317
test_00002385.jpg,234,112,451,414,face1257.png,83,40,191,187
test_00002385.jpg,452,65,781,410,face1258.png,117,24,236,182
test_00002385.jpg,7,102,266,409,face1259.png,87,45,206,197
test_00002390.jpg,4,49,402,499,face1260.png,178,191,297,340
test_00002390.jpg,4,49,402,499,face1261.png,236,47,326,195
test_00002390.jpg,83,171,351,503,face1262.png,101,59,224,226
test_00002392.jpg,22,59,780,880,face1263.png,231,102,485,440
test_00002394.jpg,159,16,653,417,face1264.png,100,8,332,260
test_00002395.jpg,77,40,258,238,face1265.png,75,12,133,95
test_00002395.jpg,77,40,258,238,face1266.png,85,127,110,155
test_00002396.jpg,173,90,558,900,face1267.png,144,29,260,174
test_00002399.jpg,230,219,456,577,face1268.png,63,30,133,140
test_00002399.jpg,651,121,893,583,face1269.png,66,31,140,154
test_00002401.jpg,58,6,558,720,face1270.png,176,66,292,227
test_00002402.jpg,77,107,753,773,face1271.png,242,70,533,456
test_00002403.jpg,0,0,550,740,face1272.png,109,93,424,526
test_00002413.jpg,317,88,425,185,face1273.png,50,10,95,66
test_00002416.jpg,102,0,615,963,face1274.png,220,59,324,267
test_00002416.jpg,326,142,669,898,face1275.png,7,0,106,127
test_00002416.jpg,130,6,479,617,face1276.png,194,48,304,261
test_00002417.jpg,153,43,456,980,face1277.png,181,22,220,143
test_00002419.jpg,74,276,453,979,face1278.png,94,33,168,146
test_00002419.jpg,74,276,453,979,face1279.png,273,69,333,162
test_00002419.jpg,324,336,522,901,face1280.png,29,6,83,107
test_00002419.jpg,494,434,542,578,face1281.png,6,6,32,54
test_00002421.jpg,49,41,492,628,face1282.png,73,73,232,297
test_00002421.jpg,65,398,151,496,face1283.png,14,21,58,61
test_00002421.jpg,0,420,104,642,face1284.png,62,3,101,112
test_00002421.jpg,467,372,499,450,face1285.png,15,19,32,63
test_00002421.jpg,55,404,162,637,face1286.png,7,14,64,144
test_00002426.jpg,24,11,790,787,face1287.png,215,113,535,570
test_00002427.jpg,5,0,440,545,face1288.png,70,0,337,359
test_00002430.jpg,99,3,550,527,face1289.png,59,10,351,369
test_00002431.jpg,367,201,796,667,face1290.png,99,100,306,378
test_00002431.jpg,3,129,392,676,face1291.png,141,79,360,385
test_00002431.jpg,56,140,663,672,face1292.png,77,62,311,366
test_00002431.jpg,56,140,663,672,face1293.png,407,166,598,439
test_00002434.jpg,59,0,450,596,face1294.png,80,21,316,362
test_00002439.jpg,13,0,237,294,face1295.png,75,6,183,215
test_00002441.jpg,5,6,427,599,face1296.png,117,82,295,377
test_00002444.jpg,266,175,800,794,face1297.png,83,105,392,526
test_00002448.jpg,10,30,509,696,face1298.png,110,52,313,325
test_00002451.jpg,0,0,600,800,face1299.png,44,0,506,602
test_00002454.jpg,229,213,1173,1183,face1300.png,102,161,549,704
test_00002460.jpg,0,119,510,890,face1301.png,169,0,393,333
test_00002461.jpg,56,226,763,784,face1302.png,150,68,272,256
test_00002468.jpg,151,64,635,982,face1303.png,127,36,246,201
test_00002468.jpg,1,179,216,965,face1304.png,155,363,211,542
test_00002468.jpg,30,206,225,586,face1305.png,15,15,142,227
test_00002470.jpg,108,48,969,977,face1306.png,114,203,673,877
test_00002470.jpg,349,658,541,928,face1307.png,54,49,134,154
test_00002472.jpg,79,262,1124,1713,face1308.png,589,59,911,769
test_00002473.jpg,20,0,967,1600,face1309.png,49,112,631,859
test_00002474.jpg,251,11,795,661,face1310.png,164,114,461,538
test_00002475.jpg,121,19,703,739,face1311.png,58,99,395,546
test_00002477.jpg,37,376,275,661,face1312.png,35,58,185,254
test_00002477.jpg,246,104,520,372,face1313.png,13,41,162,212
test_00002486.jpg,4,4,397,380,face1314.png,160,40,298,211
test_00002488.jpg,105,3,382,593,face1315.png,61,59,134,186
test_00002488.jpg,411,1,444,138,face1316.png,9,11,33,94
test_00002488.jpg,247,20,434,596,face1317.png,168,0,186,122
test_00002491.jpg,55,7,310,275,face1318.png,45,15,147,171
test_00002492.jpg,162,7,800,646,face1319.png,148,75,414,458
test_00002506.jpg,109,73,369,752,face1320.png,159,23,205,106
test_00002507.jpg,2,9,778,780,face1321.png,143,11,644,640
test_00002508.jpg,10,0,800,677,face1322.png,27,0,709,640
test_00002508.jpg,17,416,781,703,face1323.png,174,12,517,283
test_00002519.jpg,274,57,500,326,face1324.png,80,58,206,247
test_00002519.jpg,5,4,346,320,face1325.png,55,55,213,260
test_00002519.jpg,101,37,484,327,face1326.png,247,78,376,278
test_00002519.jpg,101,37,484,327,face1327.png,0,22,121,229
test_00002519.jpg,183,2,310,201,face1328.png,34,0,124,126
test_00002519.jpg,183,2,310,201,face1329.png,0,73,52,199
test_00002521.jpg,152,12,826,680,face1330.png,130,49,483,519
test_00002522.jpg,480,219,957,941,face1331.png,37,104,390,605
test_00002522.jpg,0,48,577,934,face1332.png,228,127,519,532
test_00002522.jpg,0,48,577,934,face1333.png,0,681,24,808
test_00002523.jpg,93,0,650,636,face1334.png,300,0,471,244
test_00002524.jpg,28,29,614,632,face1335.png,160,144,428,511
test_00002525.jpg,0,5,503,513,face1336.png,50,8,307,363
test_00002526.jpg,19,83,856,1510,face1337.png,477,138,689,428
test_00002526.jpg,710,268,1441,1495,face1338.png,199,139,384,421
test_00002528.jpg,34,3,800,784,face1339.png,360,114,718,609
test_00002533.jpg,63,25,676,787,face1340.png,183,150,537,649
test_00002536.jpg,226,113,415,317,face1341.png,89,23,122,61
test_00002536.jpg,212,104,576,510,face1342.png,104,30,139,67
test_00002537.jpg,13,10,565,573,face1343.png,247,75,483,398
test_00002539.jpg,104,34,756,796,face1344.png,195,62,445,453
test_00002541.jpg,433,9,923,705,face1345.png,82,23,207,251
test_00002545.jpg,185,49,403,779,face1346.png,73,38,127,132
test_00002545.jpg,185,49,403,779,face1347.png,180,384,207,469
test_00002548.jpg,23,258,457,787,face1348.png,153,63,289,254
test_00002550.jpg,53,10,581,600,face1349.png,79,9,261,295
test_00002553.jpg,0,50,740,738,face1350.png,144,175,515,602
test_00002553.jpg,549,417,745,750,face1351.png,12,39,151,211
test_00002559.jpg,291,178,585,534,face1352.png,128,8,194,92
test_00002559.jpg,483,191,571,421,face1353.png,14,81,79,180
test_00002560.jpg,16,37,989,1004,face1354.png,504,132,896,779
test_00002561.jpg,16,0,440,576,face1355.png,105,33,339,364
test_00002564.jpg,568,0,856,335,face1356.png,79,9,187,153
test_00002564.jpg,568,0,856,335,face1357.png,258,42,288,170
test_00002564.jpg,568,0,856,335,face1358.png,252,207,288,256
test_00002564.jpg,768,0,993,338,face1359.png,58,21,161,176
test_00002567.jpg,153,86,656,789,face1360.png,179,53,348,286
test_00002574.jpg,252,181,357,384,face1361.png,20,22,58,71
test_00002574.jpg,23,196,220,514,face1362.png,169,7,196,55
test_00002574.jpg,23,196,220,514,face1363.png,39,55,83,100
test_00002574.jpg,23,196,220,514,face1364.png,29,43,92,124
test_00002584.jpg,7,47,523,761,face1365.png,163,138,423,532
test_00002585.jpg,8,100,254,867,face1366.png,152,61,213,166
test_00002585.jpg,231,107,512,812,face1367.png,170,40,243,158
test_00002585.jpg,0,846,237,991,face1368.png,12,10,142,120
test_00002586.jpg,192,20,394,344,face1369.png,82,25,201,201
test_00002586.jpg,0,18,232,353,face1370.png,83,9,206,212
test_00002589.jpg,368,26,1015,1237,face1371.png,30,208,351,700
test_00002590.jpg,7,0,984,1008,face1372.png,288,183,875,866
test_00002599.jpg,48,0,1278,931,face1373.png,276,18,852,639
test_00002599.jpg,48,0,1278,931,face1374.png,679,349,997,582
test_00002600.jpg,0,8,480,596,face1375.png,78,8,401,403
test_00002603.jpg,328,176,791,787,face1376.png,231,35,403,257
test_00002603.jpg,355,410,713,791,face1377.png,89,102,231,226
test_00002607.jpg,3,393,638,1554,face1378.png,206,212,393,523
test_00002607.jpg,19,36,603,1065,face1379.png,180,565,382,887
test_00002607.jpg,19,36,603,1065,face1380.png,252,26,403,270
test_00002614.jpg,23,56,782,1008,face1381.png,237,20,498,424
test_00002616.jpg,3,14,778,778,face1382.png,269,134,531,475
test_00002617.jpg,413,309,729,702,face1383.png,60,108,239,333
test_00002619.jpg,53,81,579,700,face1384.png,71,102,357,478
test_00002622.jpg,526,30,771,584,face1385.png,4,20,69,136
test_00002622.jpg,27,65,307,588,face1386.png,23,41,92,157
test_00002625.jpg,398,82,733,497,face1387.png,97,73,224,261
test_00002625.jpg,22,99,353,506,face1388.png,117,65,236,238
test_00002627.jpg,68,31,735,792,face1389.png,117,140,486,598
test_00002629.jpg,81,130,291,338,face1390.png,68,21,142,119
test_00002629.jpg,311,3,616,341,face1391.png,45,31,150,187
test_00002629.jpg,0,218,20,340,face1392.png,0,37,19,101
test_00002633.jpg,33,19,645,745,face1393.png,205,56,413,329
test_00002634.jpg,3,8,477,448,face1394.png,132,62,351,339
test_00002634.jpg,1,237,467,450,face1395.png,178,24,297,144
test_00002641.jpg,48,0,580,752,face1396.png,5,11,467,432
test_00002642.jpg,14,364,269,710,face1397.png,62,56,170,212
test_00002642.jpg,545,377,799,764,face1398.png,88,45,198,206
test_00002642.jpg,296,400,556,762,face1399.png,59,29,164,173
test_00002642.jpg,5,1,259,325,face1400.png,47,1,200,193
test_00002642.jpg,268,8,533,325,face1401.png,43,49,181,239
test_00002642.jpg,548,3,784,325,face1402.png,11,26,146,207
test_00002642.jpg,28,0,446,343,face1403.png,17,2,181,194
test_00002642.jpg,28,0,446,343,face1404.png,278,45,411,251
test_00002645.jpg,0,4,438,515,face1405.png,72,0,358,318
test_00002646.jpg,278,74,486,563,face1406.png,59,32,97,85
test_00002646.jpg,278,74,486,563,face1407.png,62,300,108,417
test_00002646.jpg,33,80,201,569,face1408.png,63,28,103,92
test_00002646.jpg,185,99,315,570,face1409.png,62,34,93,91
test_00002653.jpg,19,2,635,714,face1410.png,71,111,484,558
test_00002661.jpg,16,0,800,666,face1411.png,273,108,597,489
test_00002662.jpg,252,44,795,786,face1412.png,132,98,371,463
test_00002664.jpg,145,96,350,562,face1413.png,87,16,137,92
test_00002665.jpg,151,43,640,630,face1414.png,252,88,458,354
test_00002670.jpg,80,502,640,948,face1415.png,121,87,335,335
test_00002670.jpg,105,72,469,500,face1416.png,144,32,328,316
test_00002673.jpg,220,60,800,774,face1417.png,223,98,516,510
test_00002674.jpg,38,37,902,1276,face1418.png,243,296,641,785
test_00002674.jpg,742,43,999,610,face1419.png,37,17,255,382
test_00002677.jpg,124,38,375,566,face1420.png,89,18,145,109
test_00002680.jpg,8,19,793,779,face1421.png,300,93,585,493
test_00002680.jpg,555,120,791,670,face1422.png,144,114,215,271
test_00002680.jpg,555,120,791,670,face1423.png,0,72,33,281
test_00002683.jpg,382,2,799,792,face1424.png,131,28,274,267
test_00002683.jpg,382,2,799,792,face1425.png,1,229,59,374
test_00002684.jpg,194,13,575,986,face1426.png,99,50,191,197
test_00002684.jpg,126,157,214,751,face1427.png,27,310,80,539
test_00002694.jpg,225,0,718,635,face1428.png,141,118,451,577
test_00002695.jpg,65,54,800,784,face1429.png,352,129,606,478
test_00002697.jpg,8,39,440,527,face1430.png,74,75,257,303
test_00002699.jpg,97,15,679,674,face1431.png,205,92,392,352
test_00002699.jpg,221,282,258,372,face1432.png,2,9,29,75
test_00002705.jpg,63,161,742,654,face1433.png,420,78,676,431
test_00002705.jpg,63,161,742,654,face1434.png,2,77,184,337
test_00002705.jpg,0,81,388,660,face1435.png,35,172,236,419
test_00002705.jpg,378,183,769,657,face1436.png,116,53,361,388
test_00002708.jpg,518,25,932,660,face1437.png,176,35,290,212
test_00002708.jpg,206,310,490,656,face1438.png,103,40,172,146
test_00002713.jpg,65,12,728,779,face1439.png,278,61,507,380
test_00002714.jpg,2,190,465,612,face1440.png,111,45,373,368
test_00002717.jpg,0,0,576,615,face1441.png,78,116,397,514
test_00002718.jpg,8,92,521,457,face1442.png,198,51,348,263
test_00002720.jpg,132,27,654,447,face1443.png,112,113,271,319
test_00002721.jpg,115,0,686,800,face1444.png,85,179,412,630
test_00002721.jpg,2,415,270,770,face1445.png,0,23,174,314
test_00002723.jpg,57,0,242,500,face1446.png,85,25,130,109
test_00002723.jpg,284,70,447,200,face1447.png,69,19,117,85
test_00002725.jpg,9,52,567,471,face1448.png,214,61,370,268
test_00002726.jpg,24,20,485,730,face1449.png,225,66,350,241
test_00002726.jpg,24,20,485,730,face1450.png,403,323,456,386
test_00002726.jpg,85,13,430,403,face1451.png,162,76,289,250
test_00002731.jpg,6,10,700,690,face1452.png,304,82,560,382
test_00002731.jpg,17,6,300,112,face1453.png,120,1,269,86
test_00002732.jpg,4,4,442,433,face1454.png,89,3,357,321
test_00002734.jpg,100,44,597,683,face1455.png,155,43,373,352
test_00002739.jpg,5,17,333,505,face1456.png,48,78,259,351
test_00002740.jpg,76,44,192,396,face1457.png,45,15,82,83
test_00002740.jpg,301,28,396,463,face1458.png,53,271,92,375
test_00002740.jpg,301,28,396,463,face1459.png,30,29,38,59
test_00002740.jpg,85,10,328,550,face1460.png,36,47,78,107
test_00002740.jpg,85,10,328,550,face1461.png,118,43,150,106
test_00002740.jpg,149,39,322,406,face1462.png,59,12,87,79
test_00002740.jpg,149,39,322,406,face1463.png,0,19,17,78
test_00002740.jpg,149,39,322,406,face1464.png,164,164,173,200
test_00002740.jpg,357,284,396,468,face1465.png,1,14,39,117
test_00002740.jpg,173,52,198,94,face1466.png,3,6,16,29
test_00002740.jpg,163,48,231,223,face1467.png,40,0,66,70
test_00002740.jpg,163,48,231,223,face1468.png,2,24,13,46
test_00002744.jpg,28,39,628,641,face1469.png,174,149,426,504
test_00002744.jpg,129,482,190,528,face1470.png,19,9,48,31
test_00002745.jpg,84,50,611,704,face1471.png,138,108,432,531
test_00002749.jpg,36,80,534,460,face1472.png,151,52,310,271
test_00002750.jpg,291,0,592,1008,face1473.png,77,1,156,120
test_00002751.jpg,90,132,1211,952,face1474.png,516,137,902,645
test_00002752.jpg,159,82,850,640,face1475.png,207,69,334,221
test_00002755.jpg,84,0,707,735,face1476.png,86,167,329,476
test_00002756.jpg,352,115,555,718,face1477.png,44,25,85,105
test_00002756.jpg,196,111,382,758,face1478.png,0,42,20,135
test_00002756.jpg,14,147,231,707,face1479.png,170,5,203,92
test_00002756.jpg,14,147,231,707,face1480.png,94,331,179,484
test_00002756.jpg,279,153,373,350,face1481.png,5,31,37,91
test_00002756.jpg,10,144,181,511,face1482.png,57,30,108,99
test_00002760.jpg,52,81,733,747,face1483.png,165,59,458,427
test_00002760.jpg,111,393,698,742,face1484.png,138,5,374,152
test_00002763.jpg,34,8,750,720,face1485.png,24,529,187,712
test_00002763.jpg,34,8,750,720,face1486.png,185,87,567,576
test_00002763.jpg,16,443,291,738,face1487.png,44,91,192,282
test_00002763.jpg,2,464,534,750,face1488.png,59,93,213,256
test_00002763.jpg,438,33,741,718,face1489.png,1,148,165,516
test_00002765.jpg,43,28,476,699,face1490.png,190,68,304,225
test_00002768.jpg,112,162,644,1071,face1491.png,153,45,284,253
test_00002773.jpg,0,72,750,784,face1492.png,253,102,516,450
test_00002774.jpg,137,118,746,790,face1493.png,183,48,408,369
test_00002784.jpg,15,2,694,743,face1494.png,205,171,511,569
test_00002791.jpg,111,115,683,793,face1495.png,47,50,310,415
test_00002792.jpg,494,10,899,506,face1496.png,137,77,235,210
test_00002792.jpg,0,83,453,508,face1497.png,175,120,284,245
test_00002792.jpg,44,12,122,201,face1498.png,38,92,77,167
test_00002792.jpg,218,0,372,356,face1499.png,10,197,66,311
test_00002792.jpg,519,102,647,319,face1500.png,45,10,125,126
test_00002792.jpg,269,58,396,364,face1501.png,2,0,104,137
test_00002794.jpg,0,0,794,783,face1502.png,343,152,595,468
test_00002795.jpg,349,0,800,673,face1503.png,62,128,411,586
test_00002800.jpg,34,0,500,489,face1504.png,51,56,329,417
test_00002800.jpg,0,224,132,493,face1505.png,62,186,126,269
test_00002800.jpg,1,230,62,491,face1506.png,3,122,47,245
test_00002800.jpg,117,184,483,494,face1507.png,0,0,250,220
test_00002801.jpg,44,5,450,398,face1508.png,133,70,248,220
test_00002801.jpg,290,0,580,394,face1509.png,48,3,111,48
test_00002804.jpg,0,0,190,199,face1510.png,45,0,149,116
test_00002804.jpg,177,62,191,86,face1511.png,1,8,8,20
test_00002804.jpg,0,130,113,198,face1512.png,31,2,82,51
test_00002804.jpg,190,61,199,87,face1513.png,2,2,7,19
test_00002808.jpg,413,68,988,958,face1514.png,106,101,422,573
test_00002814.jpg,0,0,672,687,face1515.png,138,77,399,425
test_00002814.jpg,0,223,121,576,face1516.png,9,74,93,220
test_00002814.jpg,101,399,190,493,face1517.png,15,7,83,65
test_00002815.jpg,13,1,426,588,face1518.png,51,0,218,211
test_00002817.jpg,15,20,453,548,face1519.png,256,91,435,347
test_00002821.jpg,130,157,533,749,face1520.png,71,53,146,171
test_00002823.jpg,20,47,612,680,face1521.png,213,79,464,425
test_00002824.jpg,23,44,434,452,face1522.png,174,58,337,275
test_00002832.jpg,92,112,253,420,face1523.png,64,45,95,87
test_00002832.jpg,249,4,422,401,face1524.png,44,12,79,70
test_00002832.jpg,444,167,598,420,face1525.png,62,38,79,73
test_00002832.jpg,525,17,600,207,face1526.png,58,115,74,176
test_00002833.jpg,219,104,544,882,face1527.png,175,39,259,174
test_00002833.jpg,43,84,492,808,face1528.png,354,57,437,181
test_00002836.jpg,12,8,675,935,face1529.png,126,60,450,526
test_00002837.jpg,294,245,657,1351,face1530.png,93,29,209,213
test_00002837.jpg,323,373,409,532,face1531.png,7,46,68,112
test_00002837.jpg,323,373,409,532,face1532.png,73,0,85,28
test_00002839.jpg,71,21,907,893,face1533.png,451,208,668,503
test_00002840.jpg,34,33,706,739,face1534.png,154,75,471,455
test_00002840.jpg,34,33,706,739,face1535.png,23,502,183,697
test_00002840.jpg,34,33,706,739,face1536.png,330,532,432,691
test_00002840.jpg,21,493,266,739,face1537.png,42,53,181,229
test_00002840.jpg,219,509,504,746,face1538.png,157,58,256,190
test_00002843.jpg,191,32,746,721,face1539.png,144,496,272,665
test_00002843.jpg,191,32,746,721,face1540.png,103,48,402,459
test_00002843.jpg,191,32,746,721,face1541.png,51,538,114,656
test_00002843.jpg,191,32,746,721,face1542.png,0,446,20,548
test_00002843.jpg,40,423,224,644,face1543.png,40,36,167,204
test_00002843.jpg,266,490,487,731,face1544.png,65,36,189,197
test_00002843.jpg,266,490,487,731,face1545.png,1,84,32,187
test_00002843.jpg,241,527,302,653,face1546.png,6,52,55,125
test_00002843.jpg,241,527,302,653,face1547.png,54,43,60,81
test_00002843.jpg,42,431,439,740,face1548.png,294,101,394,257
test_00002843.jpg,42,431,439,740,face1549.png,39,37,167,195
test_00002843.jpg,42,431,439,740,face1550.png,193,139,257,254
test_00002849.jpg,56,110,521,942,face1551.png,140,32,260,210
test_00002849.jpg,593,286,635,394,face1552.png,4,11,41,89
test_00002850.jpg,591,137,795,536,face1553.png,30,32,151,190
test_00002850.jpg,96,44,652,550,face1554.png,217,99,352,252
test_00002850.jpg,96,44,652,550,face1555.png,525,139,556,265
test_00002855.jpg,177,78,709,1112,face1556.png,151,63,318,313
test_00002855.jpg,352,3,667,332,face1557.png,0,145,150,329
test_00002857.jpg,8,32,417,594,face1558.png,34,56,214,317
test_00002859.jpg,9,100,809,1007,face1559.png,157,71,683,786
test_00002861.jpg,0,32,768,1007,face1560.png,180,40,640,691
test_00002862.jpg,215,122,432,403,face1561.png,68,17,167,150
test_00002868.jpg,0,16,354,592,face1562.png,106,55,274,281
test_00002868.jpg,307,10,600,597,face1563.png,126,94,270,296
test_00002871.jpg,3,1,412,561,face1564.png,61,0,279,250
test_00002876.jpg,6,64,607,568,face1565.png,243,89,421,346
test_00002876.jpg,6,64,607,568,face1566.png,491,211,599,454
test_00002876.jpg,370,193,785,563,face1567.png,122,90,293,310
test_00002876.jpg,370,193,785,563,face1568.png,0,0,47,211
test_00002879.jpg,167,20,800,785,face1569.png,248,83,540,480
test_00002880.jpg,1,47,638,785,face1570.png,131,38,429,508
test_00002880.jpg,0,408,572,782,face1571.png,39,36,480,340
test_00002881.jpg,72,51,705,787,face1572.png,127,133,496,612
test_00002884.jpg,653,157,937,525,face1573.png,213,286,270,366
test_00002884.jpg,190,23,455,346,face1574.png,103,32,178,134
test_00002885.jpg,100,46,718,783,face1575.png,260,75,482,381
test_00002887.jpg,14,119,442,662,face1576.png,76,83,292,381
test_00002888.jpg,168,21,276,280,face1577.png,43,18,80,74
test_00002888.jpg,265,34,408,273,face1578.png,52,16,93,75
test_00002888.jpg,367,39,510,276,face1579.png,41,14,87,73
test_00002888.jpg,61,14,185,275,face1580.png,62,13,100,92
test_00002891.jpg,297,17,597,285,face1581.png,122,65,228,210
test_00002891.jpg,295,301,594,582,face1582.png,101,75,231,254
test_00002891.jpg,21,320,291,589,face1583.png,62,93,199,265
test_00002892.jpg,122,6,619,496,face1584.png,105,40,252,182
test_00002893.jpg,76,33,393,743,face1585.png,158,55,261,211
test_00002894.jpg,124,18,780,764,face1586.png,121,137,503,649
test_00002897.jpg,81,24,500,322,face1587.png,104,7,337,226
test_00002900.jpg,108,42,778,799,face1588.png,106,76,412,520
test_00002901.jpg,28,0,642,426,face1589.png,92,0,430,325
test_00002901.jpg,356,0,649,437,face1590.png,0,0,102,281
test_00002908.jpg,31,0,540,506,face1591.png,6,0,264,353
test_00002913.jpg,640,68,1200,673,face1592.png,131,85,325,340
test_00002913.jpg,25,63,623,672,face1593.png,176,96,359,364
test_00002914.jpg,181,26,383,270,face1594.png,56,29,111,110
test_00002914.jpg,181,26,383,270,face1595.png,1,185,23,220
test_00002916.jpg,35,118,542,781,face1596.png,216,62,451,387
test_00002916.jpg,35,118,542,781,face1597.png,98,320,201,439
test_00002916.jpg,91,498,105,525,face1598.png,7,2,13,19
test_00002918.jpg,30,23,708,719,face1599.png,145,86,410,498
test_00002924.jpg,16,48,768,776,face1600.png,197,76,537,522
test_00002932.jpg,152,40,705,667,face1601.png,154,114,420,488
test_00002933.jpg,1,31,800,701,face1602.png,305,96,547,431
test_00002935.jpg,108,29,410,711,face1603.png,174,56,222,124
test_00002936.jpg,162,101,731,712,face1604.png,60,28,406,471
test_00002938.jpg,8,49,469,727,face1605.png,187,69,319,253
test_00002939.jpg,124,39,748,566,face1606.png,138,98,367,408
test_00002941.jpg,283,149,632,972,face1607.png,134,73,216,183
test_00002941.jpg,753,712,815,798,face1608.png,10,10,57,68
test_00002943.jpg,0,42,482,711,face1609.png,306,35,392,162
test_00002944.jpg,13,0,493,700,face1610.png,218,89,376,341
test_00002946.jpg,5,0,306,393,face1611.png,99,89,249,298
test_00002947.jpg,33,105,580,732,face1612.png,190,76,469,459
test_00002950.jpg,12,104,784,784,face1613.png,256,95,530,444
test_00002954.jpg,63,134,529,780,face1614.png,181,52,401,352
test_00002956.jpg,440,218,991,971,face1615.png,61,64,357,486
test_00002961.jpg,145,90,765,656,face1616.png,223,135,534,520
test_00002961.jpg,145,90,765,656,face1617.png,0,185,189,528
test_00002961.jpg,145,90,765,656,face1618.png,121,156,391,524
test_00002961.jpg,29,137,539,674,face1619.png,46,147,302,475
test_00002961.jpg,29,137,539,674,face1620.png,352,82,510,458
test_00002963.jpg,101,7,627,412,face1621.png,157,35,305,202
test_00002966.jpg,133,86,485,820,face1622.png,111,25,218,198
test_00002966.jpg,133,86,485,820,face1623.png,270,423,322,499
test_00002970.jpg,0,49,580,794,face1624.png,66,73,355,493
test_00002970.jpg,0,49,580,794,face1625.png,493,176,578,478
test_00002970.jpg,387,82,798,768,face1626.png,109,113,392,486
test_00002973.jpg,0,13,570,667,face1627.png,86,146,455,635
test_00002976.jpg,143,5,642,556,face1628.png,164,54,339,278
test_00002978.jpg,301,362,587,694,face1629.png,28,56,195,286
test_00002978.jpg,9,3,280,386,face1630.png,48,60,214,292
test_00002978.jpg,301,6,588,370,face1631.png,154,78,276,291
test_00002985.jpg,11,2,392,595,face1632.png,85,17,225,269
test_00002989.jpg,0,402,88,593,face1633.png,0,10,84,129
test_00002989.jpg,55,0,347,600,face1634.png,259,383,292,461
test_00002989.jpg,55,0,347,600,face1635.png,102,59,160,144
test_00002989.jpg,299,385,377,516,face1636.png,15,10,69,82
test_00002989.jpg,1,301,88,426,face1637.png,8,9,61,79
test_00002989.jpg,344,72,399,178,face1638.png,13,56,49,103
test_00002989.jpg,56,11,112,82,face1639.png,16,9,49,45
test_00002989.jpg,3,243,57,308,face1640.png,4,6,46,51
test_00002991.jpg,5,8,367,388,face1641.png,121,62,298,296
test_00003000.jpg,0,42,161,344,face1642.png,48,16,91,74
test_00003000.jpg,325,47,467,345,face1643.png,17,22,45,80
test_00003000.jpg,189,48,342,321,face1644.png,64,21,104,79
test_00003000.jpg,414,0,527,338,face1645.png,32,19,70,81
test_00003001.jpg,22,35,800,777,face1646.png,112,68,388,410
test_00003001.jpg,22,35,800,777,face1647.png,322,32,432,138
test_00003004.jpg,92,96,350,569,face1648.png,113,29,179,128
test_00003008.jpg,120,106,749,721,face1649.png,101,109,360,460
test_00003012.jpg,110,57,766,742,face1650.png,165,48,398,343
test_00003013.jpg,344,214,812,1044,face1651.png,44,31,161,233
test_00003013.jpg,30,431,218,740,face1652.png,0,68,10,98
test_00003014.jpg,258,81,382,259,face1653.png,47,7,76,47
test_00003014.jpg,124,28,259,260,face1654.png,49,18,89,79
test_00003014.jpg,3,83,133,257,face1655.png,23,26,75,83
test_00003019.jpg,133,129,523,794,face1656.png,75,66,236,289
test_00003020.jpg,8,38,757,698,face1657.png,212,65,470,450
test_00003021.jpg,42,9,477,498,face1658.png,79,13,271,266
